ASA	Asparagine	Aspartate	betaAlanine	Brix	Citrate	DHA	Erythritol	Fructose	Fucose	GABA	Galacturonate	Glucuronate	Glutamate	Glutamine	Glutarate2oxo	Glycerol3P	Inositol1P	Lysine	Malate	Maltitol	Maltose	Methionine	Nicotinate	Phenylalanine	Proline	Putrescine	Rhamnose	Saccharate	Serine	Sucrose	Threonate	Threonine	Tocopherol	Tyramine	Xylose
1.636133971	-0.138723165	-0.209008596	0.093322371	7.4	0.381493511	0.145108404	-0.121642668	0.865185114	-0.065101469	-0.004364674	0.407215662	0.489062744	0.116857943	-0.071677268	-0.137486018	0.005996693	0.128440873	0.139304122	0.184796477	0.285302518	-0.063873237	0.821870822	0.086161462	0.307815553	-0.270123477	0.236581418	0.195206718	-0.358085944	0.194756143	0.250143533	-0.177578258	0.10335961	0.125417978	0.170307594	0.156296154
1.365109619	-0.188730156	-0.177190376	-0.173198535	6.183333333	0.748551901	-0.09479738	-0.59019943	0.420958226	-0.008356092	-0.130904965	0.199039265	0.234978268	0.248073538	-0.051927423	-0.052744077	-0.240718488	-0.185256325	0.025892373	0.217537638	-0.141968847	-0.359387094	0.374415684	-0.093586364	-0.087888228	-0.694997992	0.088696514	0.482313002	0.063421041	-0.305478289	-0.027244188	-0.126384382	0.018745039	0.42261955	-0.282035832	0.491468523
1.565311509	0.282361499	0.218854925	0.034189613	8.6	0.773145896	0.244128805	-0.087958646	0.577844772	0.045628862	0.462982632	1.157009747	1.001265024	0.729599265	0.197189612	0.042778715	-0.001348543	0.056398476	0.190351887	0.14334723	0.13009688	0.102243284	0.723629655	0.091895209	-0.406110532	-0.088188648	0.298271393	0.902163815	-0.243221934	0.061397348	0.318726189	0.217819608	0.499091329	1.175011075	-0.083972132	0.502577714
1.389707834	0.221552129	0.064195479	0.119217457	5.666666667	0.309222749	-0.149848488	-0.369332289	0.306055872	0.010629553	0.304141339	0.311315512	0.346094372	0.563777079	0.087038166	0.190365404	-0.214315299	0.012907506	-0.030205775	0.103118603	-0.169700918	-0.203079457	0.495495682	-0.020934249	0.000260395	-0.805610806	-0.329244272	0.700770836	0.262849603	0.225998185	-0.583560829	0.05574382	0.359276301	0.462824352	-0.459958912	0.315264647
1.58966305	-0.354776285	-0.03833506	-0.492829222	7.8	0.659876447	0.148042136	0.042630016	0.720206457	-0.070402402	-0.558937336	0.790403861	0.839165996	0.744061693	-0.368022603	0.391837339	0.013912461	-0.071699372	0.096472823	-0.075883543	0.193053412	0.180646336	0.377219502	0.179058608	-0.2838536	-0.038317655	0.103698639	0.763521498	0.088104681	-0.166666287	0.121389495	-0.047342138	-0.148943391	0.67435919	0.037516129	0.090940519
1.620523	-0.397387287	-0.006434396	-0.366139608	8.166666667	0.663640237	0.166984514	0.102619676	0.781106062	-0.020226737	-0.451783454	0.754970859	0.769179936	0.808929992	-0.33243212	0.443540619	0.128910657	0.039701045	0.16137277	-0.06792632	0.314881389	0.261687273	0.551952549	0.20974757	-0.14564545	0.206461615	-0.009602861	0.887050748	0.125658812	-0.091423247	0.20736243	0.007750963	-0.081486115	0.901249705	0.059219931	0.167092916
1.517422236	0.092852334	0.044100608	-0.387289391	6.333333333	0.167853403	-0.000359747	-0.219115943	0.600783089	0.035242211	-0.026251225	0.613744217	0.620352352	0.740269787	0.062285535	0.075042672	-0.113893791	0.017473917	0.110972294	0.060885706	-0.06431193	0.225019136	0.540504736	0.066765744	0.190176278	-0.058137362	0.009494411	0.930500158	0.048895056	-0.051602908	-0.017506744	0.051613773	0.167962512	0.600649023	-0.256410802	0.215331742
1.373137734	-0.005675929	-0.300128725	-0.015507602	4.933333333	0.306479514	-0.139848052	-0.379383781	0.422802464	-0.092930652	0.060466709	0.542481831	0.395337057	0.183756123	-0.058824002	-0.431271312	0.128327651	0.144638653	-0.053873954	-0.120748384	-0.070942845	-0.218175613	0.768692879	-0.048321027	-0.128903754	-1.190738189	0.381437014	0.222616813	-0.313045075	-0.043731995	-0.309355776	-0.226952705	-0.056611027	0.168511445	-0.218491557	0.175913863
1.325529027	0.078202427	-0.036001178	-0.287376861	6.1	0.946891799	-0.258092462	-0.168805997	0.426047479	-0.099462686	-0.351466726	0.22929813	0.277876054	0.451266952	0.02641694	-0.492656143	-0.071404017	-0.081958643	-0.057287621	0.00725025	-0.109209421	-0.351232083	0.558775256	-0.053935893	0.222650891	-0.601632855	-0.092756961	0.496845714	-0.217366206	-0.18525713	-0.060343279	-0.020630214	0.122677436	0.153719048	-0.318904029	0.197420138
1.607070102	0.354789728	0.081216881	0.326538555	5.383333333	0.543371315	-0.001534889	-0.395612344	0.384665097	0.071385008	0.157150784	0.753542277	0.858819362	0.587022305	0.2678448	-0.049454549	0.130316523	-0.123914384	0.047420507	0.159010011	-0.19012176	-0.316527191	0.828695542	0.169228943	0.104143781	-0.666212195	0.263508411	0.469653986	0.080079637	-0.112217295	-0.063366558	0.064494568	0.130654934	0.388561406	0.023564951	0.554035428
1.176586754	0.298760002	-0.289978466	0.268799339	6.466666667	0.775877935	-0.379361775	-0.147500651	0.562022729	-0.079908422	0.25699579	0.588697617	0.597816866	0.140424061	0.244072422	-0.221994433	-0.019804361	-0.035813517	0.137992833	0.281709195	-0.087115595	-0.375930778	0.69503138	-0.007223523	0.282308064	-0.11152257	0.24241735	0.794447377	0.16811713	0.169699432	0.152518103	-0.168604857	0.303520671	0.416765797	-0.408755903	0.402677454
1.437951996	0.080768779	0.119773352	-0.138847161	7.35	0.420286764	0.12272502	-0.029815839	0.85466864	0.065338903	-0.002426099	1.08378017	1.132067198	0.789286643	-0.078531458	0.442824881	-0.10220758	-0.077320922	0.194109004	0.074221158	0.207030745	0.33656267	0.420335553	0.148155836	0.21484858	0.460706775	0.055879185	0.786266848	-0.078572295	0.218479696	0.352015951	0.123103458	0.235947099	0.875798145	-0.165228748	0.532876352
1.444908592	-0.043932051	-0.084217109	0.491627055	5.733333333	0.453496756	-0.264950457	-0.351806711	0.338041766	-0.133495932	0.57518546	0.456619329	0.464207232	0.396574515	0.065987417	-0.22738799	-0.060302722	-0.050367056	-0.067760016	0.44343991	-0.210373929	-0.123241631	0.395279028	-0.061297207	-0.076977978	-0.926693461	0.182045815	0.514535756	-0.040348958	0.176127045	-0.193487877	-0.075276497	0.174536741	0.278099003	-0.395755888	0.314671635
1.460748514	0.121429839	0.075925211	0.371152153	7.6	0.333746124	-0.161968573	-0.21973842	0.466852457	-0.036266498	0.383075012	0.517844242	0.517640692	0.484288086	-0.008896625	0.042137189	0.097015799	0.12216737	0.090523268	0.035762169	-0.024180477	0.108079171	0.847531329	0.126899825	0.183479387	-0.334503731	0.130751076	0.701695022	0.021336703	0.321100139	-0.037537479	0.064327884	0.328355191	0.651211158	-0.379061694	0.216502077
1.296404658	0.059450597	0.06363408	-0.106543735	5.45	0.407965979	-0.269039237	-0.268701742	0.323279245	-0.093890031	0.131330528	0.879354485	0.835219184	0.371342651	0.135203803	-0.51745785	-0.068294783	0.022703996	0.010926078	-0.198582313	-0.210660162	-0.102295673	0.222716062	-0.059649827	0.217127828	-1.196626731	0.103468536	0.487591043	0.188392352	0.043820041	-0.356962831	0.052501997	0.15751193	0.409271422	-0.218981696	0.069294493
1.650470681	0.238485802	-0.020591814	0.253850247	8.116666667	0.608481505	0.248459739	0.162866497	0.730853471	0.088291415	0.400301994	0.551615143	0.551813572	0.34364888	-0.065714646	-0.157593333	0.168127024	0.130088602	0.029368781	0.194276351	-0.11974498	-0.03458529	0.658825278	-0.013764808	0.167048075	0.370186177	-0.247213337	0.619086826	0.079592797	0.238294001	0.226180515	0.068127522	0.199594667	0.63506895	-0.116423798	0.335848502
1.60439714	-0.257106636	0.158588907	-0.33074775	8.466666667	0.801489267	0.109954963	0.184402205	0.79596918	-0.019198503	-0.017952742	1.321340779	1.308251025	1.0164379	-0.421275969	-0.187769355	-0.002658775	0.014651974	0.234856274	-0.14515485	0.206235305	-0.144091999	0.50379956	0.12486108	0.008136634	0.536216486	0.05647648	0.530231346	-0.075804871	0.019086509	0.212499983	0.151418178	-0.104652168	0.667264353	0.034724693	0.225788056
1.489646902	-0.150814347	-0.042214664	-0.055262501	7.916666667	0.540906275	0.060852914	-0.117194624	0.845518888	-0.034658462	0.126834029	0.86965341	0.844634757	0.659655585	-0.110086282	0.396357867	-0.150726131	0.011791385	0.131154367	0.24792799	0.237043853	0.191444942	0.737714152	0.119292279	0.056725138	-0.207504444	0.286429425	0.413480393	0.332152911	0.073461768	0.137425464	-0.060607111	0.187081217	0.625208636	-0.021213419	0.134503378
1.588482101	-0.308532512	-0.032586028	-0.444162475	8.5	0.706191679	0.23160367	0.091797618	0.920194647	0.110406343	-0.320066451	0.912656691	0.908801815	0.616745139	-0.264097556	-0.158239341	-0.053664663	0.061306007	0.089324531	-0.132194374	0.347312837	0.176045967	0.450770661	0.246360994	-0.14853299	0.257244393	0.248422851	0.706418375	0.032883886	-0.079608967	0.167484174	-0.034168022	-0.194318763	0.797402674	0.217995148	0.102957704
1.54434507	-0.591634748	-0.195584366	-0.542227817	7.783333333	0.893291424	0.166234555	-0.089567733	0.931916719	-0.051838159	-0.590549837	0.814175954	0.905759633	0.520658558	-0.708982142	0.102688693	-0.35957156	-0.067835914	-0.149745814	0.452371171	0.195760527	0.277589074	0.348839959	0.169943195	-0.213978008	-0.077666325	0.002308825	0.451847195	0.098884459	-0.168555682	0.2249768	-0.19978048	-0.219122335	0.639232955	-0.100778191	0.154599186
1.479023084	0.030264728	0.063856954	0.074274985	6.85	0.563122503	-0.074791049	-0.090591539	0.423465222	-0.028458866	0.13989492	0.238367818	0.300446589	0.57897984	0.167805879	0.512034098	-0.201730184	-0.020198831	-0.009739517	0.421240525	0.021035924	-0.035257816	0.370085503	0.08548761	0.018274739	-0.404592614	-0.026332243	0.690754125	0.325053803	-0.051623254	-0.101722372	0.040421686	0.23930834	0.84442159	-0.27359356	0.157226816
1.515399737	0.227581333	0.211014887	0.474387642	8.366666667	0.726534247	0.049064147	-0.137144671	0.630140541	-0.089333661	0.394014781	0.14043733	0.201946989	0.717995935	0.223571626	-0.295608339	0.127037297	0.004454416	0.271614906	-0.257839332	0.189515873	-0.239714421	1.155455048	-0.030747628	0.397914972	0.262459034	0.52553892	0.460878104	0.069789519	0.376478173	0.257989719	0.217600435	0.42854942	0.589785289	-0.257239688	0.362928397
1.668589238	-0.386904951	-0.033074092	-0.346696681	8.533333333	0.681807749	0.166700302	0.044303901	0.751930051	-0.066595635	-0.428337435	0.812230889	0.848346351	0.749023561	-0.355822774	0.398440371	0.042592413	0.022074447	0.141390662	-0.130797068	0.248212798	0.247781375	0.458212319	0.169895297	-0.205642049	0.129776482	0.115808623	0.766682715	-0.03681905	-0.105111867	0.216503639	-0.056868333	-0.127282015	0.648571707	-0.024383456	0.134504743
1.286022737	0.2240287	0.125661772	0.441495475	7.15	0.236118228	-0.28296853	-0.154787804	0.386045645	0.018841848	0.494367916	0.419982619	0.419107203	0.892394715	0.049187694	-0.155177873	0.066706007	0.077795503	0.352630058	-0.076299162	0.149870523	0.043783702	0.904803222	0.123768987	0.319121047	0.080523424	0.019067208	0.675516276	0.035527781	0.247580995	-0.121705789	0.099287396	0.517178012	0.560121094	-0.217697309	0.184642038
1.508529846	-0.226575845	-0.218020836	0.209945788	8.033333333	0.654786821	0.081410553	-0.020235903	0.775422001	-0.062720356	0.081618096	0.70183402	0.688351177	0.491342	-0.092888099	0.21099351	-0.04379426	0.09856212	0.114756284	0.102506184	0.244626622	-0.117170088	0.574704398	0.053829907	0.339993827	-0.050528952	0.381436227	0.331766458	-0.175742269	0.081973961	0.278358608	-0.208894877	0.133130662	0.386798516	-0.133859227	0.441946257
1.721644824	-0.568238206	0.078800154	0.14230864	10.76666667	0.459832831	0.235701759	0.116581374	0.731005965	0.110222798	-0.169747628	0.732104283	0.744772818	0.766916154	-0.402546698	0.319103901	0.150883787	0.174728702	0.040764232	0.004248018	0.328129383	0.214580031	1.042373856	0.389110755	0.274724966	0.020137016	0.25442016	0.420563311	0.1144701	0.192720113	0.308824563	0.089478611	-0.132133546	0.826254888	0.17879299	0.245660165
1.229539443	0.077436013	0.123403937	-0.120086683	6.416666667	0.768236245	-0.148130689	0.133196618	0.347199073	-0.010761145	-0.010891903	0.419093767	0.408040701	0.469228741	-0.054555645	-0.417191633	0.164366608	0.066324963	0.086665371	-0.17253822	-0.050558628	-0.050146988	0.818983552	0.029529183	0.329069117	-0.465334282	0.137287146	0.816885311	-0.104568933	-0.088441831	-0.16298431	0.136532034	0.075935725	0.473401462	-0.256636546	0.259147714
1.469353318	0.141529198	0.08676149	0.082257691	6.85	0.624526537	-0.056741877	-0.13815968	0.507388586	-0.035541035	0.163568068	0.52664355	0.559268266	0.561373216	0.089381996	0.57307442	-0.194755293	-0.057487735	0.049041703	0.306609897	0.057090139	0.003698096	0.250835366	-0.010786679	0.026909588	-0.281406251	-0.120771582	0.685247134	0.06775729	-0.077990884	-0.143426803	0.0667999	0.263594382	0.75793231	-0.264236128	0.188227519
1.591971399	-0.120397542	0.079270858	-0.361887089	7.366666667	0.554857379	0.161417561	0.158770565	0.749271623	0.021376988	-0.118194577	1.157003313	1.231014913	0.844201809	-0.258784031	0.513413997	0.039294564	-0.023588592	0.131051711	0.258917492	0.197216382	0.360147025	0.587925104	0.104826547	-0.062437987	0.152317616	0.041985326	0.78090885	-0.127522327	-0.000598499	0.147605229	0.140042146	-0.104240695	0.346232532	0.075868972	0.214308555
1.643184969	0.315611527	0.157984682	-0.057542159	7.95	0.602611661	0.195652896	0.073644225	0.697350064	0.031655713	0.276916367	0.563492592	0.624138867	0.858075575	0.135877193	0.237485875	0.174060545	0.021816748	0.287500849	0.387740825	0.19848749	0.17753935	0.918611284	0.093191493	0.237352495	0.515160936	0.157050198	0.78682381	0.137608516	0.163504204	0.388750345	0.169934432	0.310673667	0.647411213	-0.050109393	0.21358121
1.649962076	0.169501559	0.032878747	0.029251827	6.833333333	0.514106316	0.071063225	-0.085184841	0.603590305	-0.085468	-0.205323535	0.609282514	0.618788113	0.450985788	0.108202452	-0.227253401	0.194466439	0.191015154	0.146574996	-0.274835399	0.31250175	0.044814604	0.451595626	0.134860799	0.45866105	0.17240104	-0.054321104	0.925898126	-0.156296048	0.252356693	0.006336822	0.043663018	0.219788736	0.331594671	-0.154802822	0.053440465
1.552761126	-0.265196654	0.066733859	-0.079583059	8.066666667	0.511117816	0.199119763	0.070863784	0.777982223	-0.013808748	-0.13374727	0.926316276	0.898272197	1.028617621	-0.325360843	-0.038779168	0.336235635	0.073210658	0.317309475	-0.385435252	0.30412177	0.336325068	0.569772124	0.242768455	0.184693298	0.387663851	0.080369821	1.038633393	-0.115723891	-0.02529241	0.084933177	0.06496774	-0.039054982	0.691429085	0.03834644	0.070061118
1.382277046	-0.15843716	-0.120039228	-0.336722507	7.616666667	0.147632711	0.034417934	-0.161602981	0.598310266	0.057490314	-0.372655653	1.206872985	1.179294696	0.635726738	-0.185196845	0.044071598	-0.143429739	0.073487997	0.14491842	-0.066998784	0.321740609	0.193926313	0.435382613	0.211233778	0.144506926	-0.021783801	-0.270300152	0.448779283	-0.421324183	0.12065783	-0.0306082	-0.054549061	0.071934645	0.841513359	0.027825029	0.296449402
1.593487475	0.228834272	0.180728194	0.056775132	7.65	0.30657234	0.082971886	0.063387226	0.701870115	0.081029224	0.177939926	0.791911944	0.795979606	0.856919788	0.092791285	0.081538935	0.017963189	0.142189556	0.401973136	-0.016488536	0.376757382	-0.168837997	1.217881095	0.173851598	0.339626433	0.334100843	0.150541364	0.9056395	0.100654401	0.243360627	0.183497539	0.186636617	0.213587008	0.718134167	-0.076651718	0.379086014
1.563183839	0.041314556	0.189347506	0.078566858	9.05	0.155190941	0.123566578	0.107659393	1.019684604	0.069966997	0.128177373	0.513005042	0.531526876	0.976118782	0.012867889	0.072578165	0.036083591	0.153793221	0.216479714	-0.201935089	0.154477488	0.05457049	0.590079164	0.156269466	0.47935551	0.167336719	-0.313915897	0.442308909	0.248673336	0.217300214	0.30235068	0.226388569	0.216721897	0.757152764	-0.307576189	0.168189791
1.503289669	0.172144494	0.269338053	0.051193259	7.2	0.176949129	-0.007167558	0.21924285	0.502956898	0.134270325	0.291861531	1.428931268	1.302430839	0.678505144	0.102229625	-0.429711204	0.240822599	0.244050983	0.224796811	-0.226402754	0.339094772	0.26478272	1.200969107	0.358391969	0.231648556	0.371403152	-0.227082864	0.839208992	0.128402772	0.305591766	-0.09937479	0.285413788	0.265491157	0.836612075	0.059992706	0.166554887
1.391972087	0.047760654	0.034302883	-0.357380184	6.7	0.603677433	-0.13166701	-0.276551502	0.539870528	0.005871787	-0.159545953	0.729731967	0.768754314	0.107146974	-0.044589663	-0.194595754	-0.19029	-0.034476066	-0.034891124	-0.145688255	0.048015728	-0.124765894	0.119037395	0.040246802	-0.166139356	-0.141718657	0.330849354	0.778038888	-0.16541796	-0.240012818	0.120951613	0.048363349	-0.137967117	0.585118727	-0.037383801	0.448748262
1.452753234	0.194808333	0.188888466	0.316280655	6.983333333	0.18607546	-0.117267404	-0.197728226	0.665669975	0.047953814	0.261645174	0.690593493	0.71983833	0.632515354	0.125860189	-0.025345713	0.027985875	0.079336351	0.265966073	0.033603609	0.15743989	0.189765007	0.892146242	0.084659023	0.280777055	-0.049090348	0.09359866	0.871694084	-0.005319855	0.333935728	0.054710103	0.175961499	0.257113432	0.785200014	0.06103472	0.242197751
1.420593992	0.170739812	0.025545437	0.44398661	5.933333333	0.064695454	-0.115461662	-0.479838301	0.310089321	-0.026656575	0.495371316	0.729141005	0.471344038	0.490316801	0.314354703	-0.221952735	0.022591595	0.07025771	0.063278479	0.141369617	-0.116840516	-0.118501751	0.512629504	-0.069122202	0.264072813	-0.650801005	0.049968014	0.546402749	-0.090468274	0.310987058	-0.170718564	0.021241423	0.346666526	0.402650996	-0.464523798	0.276588211
1.350097923	0.216208885	0.092853022	0.199441545	5.85	0.604610746	-0.15933509	-0.334996024	0.412092653	-0.030203815	0.132334621	0.301731602	0.336384373	0.553843299	0.222980376	-0.173959346	0.088173533	-0.098176327	0.183586027	0.429094835	0.112881518	-0.384984843	0.407565143	-0.057000491	0.114444441	-0.283626323	0.353874362	0.130000725	0.221688604	0.019662796	-0.080856044	0.0990311	0.41778866	0.276623271	-0.288640322	0.041153224
1.398407553	0.329317652	0.155574486	0.479581424	6.033333333	0.67386993	-0.291213811	-0.270865154	0.33613101	-0.032563545	0.430392968	0.370288317	0.369561985	0.257835138	0.390165914	-0.167693237	-0.062033243	-0.002552094	0.160970536	0.018620992	-0.235469783	-0.180784222	0.643599716	-0.112737202	0.289057374	-0.737315992	-0.302365063	0.699965908	0.228323823	0.406192275	-0.261725036	0.158841989	0.39263544	0.542462738	-0.4692978	0.2914884
1.323524812	-0.097610248	-0.09096603	0.124820231	6.416666667	0.447800441	-0.153036529	-0.421056232	0.416564167	-0.034292123	0.241075263	0.721350394	0.699439434	0.298568013	0.063150519	-0.325186983	-0.075041979	0.082436879	0.006641184	-0.115359693	-0.081954051	-0.064939003	0.425897549	-0.209870949	0.132557963	-0.994151338	0.066498121	0.635508743	0.080508009	0.356636419	-0.22533538	-0.091453485	0.095912145	0.40423363	-0.037423649	0.342211573
1.434864018	-0.096774709	-0.169594055	0.039424858	6.1	0.549568058	-0.035854452	-0.206387562	0.682314016	-0.091422159	0.162645401	1.04287865	1.021959407	0.270687298	-0.153141484	-0.312512911	-0.17580521	0.07651264	-0.162871424	-0.12510154	-0.144284709	-0.147218284	0.314166151	-0.135485986	0.162267857	-0.711525295	-0.166849801	0.536170694	0.13801457	0.197113372	-0.296926245	-0.143496275	0.077132864	0.657538882	-0.231109231	0.247665315
1.593695276	0.234912229	-0.118890052	0.048823173	7.1	0.716423798	3.72761E-05	-0.222621434	0.572952439	-0.090693815	0.568183592	0.588317823	1.065282195	0.576308933	0.259292334	-0.135091749	-0.033969129	0.012715161	0.159183554	0.163257319	-0.025670989	-0.091816733	0.91977073	0.0023098	0.404847073	-0.217270728	0.104703452	0.678331157	-0.025862107	0.287044939	-0.013604904	-0.059584081	0.108563088	0.595142946	-0.22096802	0.143836066
